brand_id,path,value
BRD_20161241,exit_risk.sources[10].quote,"1. 공정거래위원회 또는 시·도 지사의 시정조치 등
당사와 당사의 임원은 정보공개일 현재 최근 3년 동안 가맹사업거래와 관련하여
가맹사업거래의 공정화에 관한 법률, 독점규제 및 공정거래에 관한 법률 및 약관의
규제에 관한 법률을 위반하여 공정거래위원회 또는 시·도지사로부터 시정조치 등을
받은 사실이 없습니다.
2. 민사소송 및 민사상 화해
당사와 당사의 임원은 정보공개일 현재 최근 3년 동안 가맹사업거래와 관련하여
가맹사업거래의 공정화에 관한 법률 또는 독점규제 및 공정거래에 관한 법률을 위
반하거나, 사기ㆍ횡령ㆍ배임 등 타인의 재물이나 재산상 이익을 영득 또는 이득 하는
죄와 관련된 민사소송에서 패소의 확정판결을 받았거나, 민사상 화해를 한 사실이
없습니다.
3. 형(刑)의 선고
당사와 당사의 임원은 정보공개일 현재 최근 3년 동안 사기ㆍ횡령ㆍ배임 등 타인의
재물이나 재산상 이익을 영득 또는 이득 하는 죄를 범하여 형의 선고를 받은 사실
이 없습니다."
BRD_20161241,exit_risk.sources[10].section,Ⅲ
BRD_20161241,exit_risk.summary,"최초 계약기간 2년 및 갱신 2년으로 운영되며, 계약 종료 시 채무 전액 상환 및 연 12%의 지연이자가 발생합니다. 가맹사업법에 따른 10년의 갱신요구권이 보장되며, 양도양수 시 별도의 수수료는 없습니다."
BRD_20161241,hidden_cost.grade,보통
BRD_20161241,hidden_cost.items[0].name,로열티
BRD_20161241,hidden_cost.items[0].detail,없음
BRD_20161241,hidden_cost.items[1].name,광고/판촉비
BRD_20161241,hidden_cost.items[1].detail,"광고 50%, 판촉 70% 이상의 가맹점주 사전 동의 후 진행"
BRD_20161241,hidden_cost.items[2].name,시스템 유지비
BRD_20161241,hidden_cost.items[2].detail,POS 등 사용료 월 16.5~18.0(시기별 상이)
BRD_20161241,hidden_cost.items[3].name,지연이자
BRD_20161241,hidden_cost.items[3].detail,"물품대금, 공사대금 등 연 12%"
BRD_20161241,hidden_cost.sources[0].field,royalty
BRD_20161241,hidden_cost.sources[0].quote,"로열티 | (주)제너시스
비비큐 | 없음 |  |  |  | "
BRD_20161241,hidden_cost.sources[0].section,Ⅳ
BRD_20161241,hidden_cost.sources[1].field,advertising_fee
BRD_20161241,hidden_cost.sources[1].quote,"10. 광고ㆍ판촉 지출 내역
당사에서 2024년에 [BBQ]와 관련하여 광고비 및 판촉비로 사용한 금액의 구체적인
내역은 다음과 같습니다. 광고비 및 판촉비를 가맹점사업자와 분담하는 기준은
[43]쪽을 참고 하십시오.
[단위: 천원]
구분 계정 금액 본사분담금 패밀리분담금
(비공개) (비공개)
(비공개) (비공개)
(비공개) (비공개)
광고
(비공개) (비공개)
선전비
(비공개) (비공개)
(비공개) (비공개)
소계 10,694,753
(비공개) (비공개)
(비공개) (비공개)
(비공개) (비공개) 33,738,466 12,637,320
(비공개) (비공개)
(비공개) (비공개)
(비공개) (비공개)
판매
판촉비
(비공개) (비공개)
(비공개) (비공개)
(비공개) (비공개)
(비공개) (비공개)
(비공개) (비공개)
소계 35,681,034
전체 소계 46,375,786 72.8% 27.2%
※ 판매촉진비는 당사 손익계산서 상 15,305,867천원에 프로모션비용 20,375,167천원을
더한 금액입니다. (감사보고서 주석으로 표기)
※ 당사는 2022년 7월 5일 부로 개정된 『광고·판촉 행사 사전동의제』에 따라
광고 50%, 판촉 70% 이상의 가맹사업자의 사전 동의를 얻어 진행하고 있습니다.
가맹점 자체적으로 집행하는 판촉비 내역은 확인이 불가능 합니다."
BRD_20161241,hidden_cost.sources[1].section,Ⅳ
BRD_20161241,hidden_cost.sources[2].field,differential_margin
BRD_20161241,hidden_cost.sources[2].quote,"2) 구입요구 품목 구입을 통한 가맹금 지급
가맹점사업자가 필수품목(강제, 권장)의 거래를 통해 당사에 지급하는 대가 중 적
정한 도매가격을 넘는 대가(이하 “차액 가맹금”이라 한다)의 2024년도 평균 규모는
다음과 같습니다.
(단위: 천원, %)
이 항목에 기재된 내용(중 일부)은 개인정보ㆍ영업비밀에 해당할 소지가 있어, 일
반 국민에는 공개되지 않습니다. 비공개된 내용을 확인하고자 하는 경우, 가맹본
부에 정보공개서 원본 제공을 요청하시기 바랍니다. - 서울특별시장"
BRD_20161241,hidden_cost.sources[2].section,Ⅳ
BRD_20161241,hidden_cost.sources[3].field,mandatory_purchases
BRD_20161241,hidden_cost.sources[3].quote,"1. 물품 구입 및 임차에 대한 사항
1) 귀하가 [BBQ] 를 시작하거나 경영하기 위하여 필요한 부동산ㆍ용역ㆍ설비ㆍ상품
ㆍ원재료 또는 부재료 등의 구입 또는 임차와 관련하여, 당사 또는 당사가 지정
하는 자와 거래해야 할 품목은 다음과 같습니다.
가) 물품구입 및 임차 현황
이 항목에 기재된 내용(중 일부)은 개인정보ㆍ영업비밀에 해당할 소지가 있어, 일
반 국민에는 공개되지 않습니다. 비공개된 내용을 확인하고자 하는 경우, 가맹본
부에 정보공개서 원본 제공을 요청하시기 바랍니다. - 서울특별시장"
BRD_20161241,hidden_cost.sources[3].section,Ⅴ
BRD_20161241,hidden_cost.sources[4].field,related_party_profit
BRD_20161241,hidden_cost.sources[4].quote,"2) 특수관계인의 경제적 이익
귀하가 [BBQ] 를 시작하거나 경영하기 위하여 당사가 거래할 것을 강제하는 부동
산ㆍ용역ㆍ설비ㆍ상품ㆍ원재료 또는 부재료 등의 구입 또는 임차와 관련하여, 당
사의 특수관계인은 다음과 같은 경제적 이익을 수취하고 있습니다.
경제적 이익의 대상이 되는 경제적 이익의
명칭 관계 비고
상품 또는 용역의 명칭 내용
해당사항 없음"
BRD_20161241,hidden_cost.sources[4].section,Ⅴ
BRD_20161241,hidden_cost.sources[5].field,system_maintenance_fee
BRD_20161241,hidden_cost.sources[5].quote,"POS 등 ~4월 : 월 18.0 매월 5, 15, 지급기일은 매장
협력업체
사용료 등 5월~ : 월 16.5 25일 중 선택 자율 선택
모바일 제휴업체에서
매일 또는
상품권 협력업체 100% 가맹점으로 수수료
외 주 1회
수수료 공제 후 직접 정산"
BRD_20161241,hidden_cost.sources[5].section,Ⅳ
BRD_20161241,hidden_cost.sources[6].field,renovation_cost
BRD_20161241,hidden_cost.sources[6].quote,"점포시설
리뉴얼 | (주)제너시스
비비큐 / 본사
등록 협력사
또는 자율
선정 업체 | 공사견적을 기준으로
하되, 당사는20∼40%의
비용을 부담할 수
있습니다. | 공사개시 전
비용정산 |  |  | 단, 가맹사업법
제12조의2, 제2항
각호에 해당되는
경우에는 예외로 함"
BRD_20161241,hidden_cost.sources[6].section,Ⅴ
BRD_20161241,hidden_cost.sources[7].field,post_opening_education_cost
BRD_20161241,hidden_cost.sources[7].quote,"4) 당사는 가맹점사업자에게 가맹사업의 지속적인 영위를 위해 가맹점 개점 후 1년
이상 경과 시 당사의 연수원에서 보수교육을 실시하고 있습니다.
5) 단, 1년이 경과하지 않더라도 당사의 경영지도에 의한 가맹점 점검 시 위생불량 및
조리 매뉴얼 미준수 등의 사유가 발생할 시에는 당사는 보수교육을 명할 수 있습니다.
6) 보수교육은 유상으로 진행하는 것을 원칙으로 하되, 상황에 따라 무상으로 지원
될 수 있습니다."
BRD_20161241,hidden_cost.sources[7].section,Ⅷ
BRD_20161241,hidden_cost.sources[8].field,other_hidden_costs
BRD_20161241,hidden_cost.sources[8].quote,"지연이자 | (주)제너시스
비비큐 | 연 12% | 지급기일의
다음날부터
지급하는날까지 |  |  | 물품대금, 공사대금,
광고비등
모바일
상품권
수수료 | 협력업체
외 | 100% | 매일 또는
주 1회 |  |  | 제휴업체에서
가맹점으로 수수료
공제 후 직접 정산"
BRD_20161241,hidden_cost.sources[8].section,Ⅳ
BRD_20161241,hidden_cost.summary,"로열티는 없으나 필수품목 거래를 통한 차액가맹금 구조를 가지고 있습니다. 광고 및 판촉비는 가맹점주 사전 동의를 거쳐 분담하며, POS 사용료 등 시스템 유지비가 발생합니다."
BRD_20161241,autonomy.grade,보통
BRD_20161241,autonomy.factors[0],영업시간 11:00~24:00(13시간) 준수 의무
BRD_20161241,autonomy.factors[1],본사 지정 품목 사용 의무 및 사입 시 사전 승인 필요
BRD_20161241,autonomy.factors[2],수시 Q.C.S 점검을 통한 운영 지도 실시
BRD_20161241,autonomy.sources[0].field,owner_education_requirement
BRD_20161241,autonomy.sources[0].quote,"2) 당사에서 실시되는 교육은 가맹점의 계약자, 운영자 모두 반드시 입소하여야 합니다.
3) 가맹점 운영권의 상속, 대리행사, 위탁 등
가맹점운영권은 원칙적으로 당사와 가맹계약을 체결한 귀하에게 주어집니다. 따라
서 개인사정 등으로 가맹점운영권을 다른 사람에게 대리행사하게 할 경우에는 당사에
사전에 서면으로 그 사실을 통지하여야 합니다."
BRD_20161241,autonomy.sources[0].section,Ⅷ
BRD_20161241,autonomy.sources[1].field,education_non_attendance_penalty
BRD_20161241,autonomy.sources[1].quote,"4. 교육ㆍ훈련 불참 시에 받을 수 있는 불이익
1) 기한 내 교육을 받지 않은 경우에는 가맹계약이 해지될 수 있으며, 기초과정교육
을 수료하지 않은 자는 가맹점의 운영, 제품의 조리, 배달 서비스를 할 수 없습
니다.
2) 가맹점사업자가 교육입소명령을 받고도 이에 불응하는 경우, 또는 교육을 수료
하지 않는 경우에 가맹계약을 해지할 수 있습니다."
BRD_20161241,autonomy.sources[1].section,Ⅷ
BRD_20161241,autonomy.sources[2].field,education_frequency
BRD_20161241,autonomy.sources[2].quote,"4) 당사는 가맹점사업자에게 가맹사업의 지속적인 영위를 위해 가맹점 개점 후 1년
이상 경과 시 당사의 연수원에서 보수교육을 실시하고 있습니다.
5) 단, 1년이 경과하지 않더라도 당사의 경영지도에 의한 가맹점 점검 시 위생불량 및
조리 매뉴얼 미준수 등의 사유가 발생할 시에는 당사는 보수교육을 명할 수 있습니다."
BRD_20161241,autonomy.sources[2].section,Ⅷ
BRD_20161241,autonomy.sources[3].field,menu_flexibility
BRD_20161241,autonomy.sources[3].quote,"3. 상품ㆍ용역, 거래상대방, 가격 결정
1) 가맹점사업자가 취급하는 상품ㆍ용역의 판매 제한
(가) 당사의 상표권을 보호하고 상품 또는 용역의 동일성 유지를 위하여 아래의
지정된 상품만을 취급하도록 하고 있습니다.
항 목 내 용
상품 · 용역 본부 제공 상품 일체
상표권 보호, 상품 또는 용역의 동일성 유지 및 가맹점 전체의 이미지 통
제한내용 및 조건
일성을 유지하기 위해 제공되는 상품 이외의 상품, 용역을 판매할 수 없음
1회 위반시 : 구두경고 및 서면시정요구
위반 시 책임 2회 위반시 : 2회 이상 시정요구
3회 이상 위반 : 계약의 갱신 거절 또는 (중대한 위반 시) 해지
(나) 귀하가 가맹본부에서 제공하지 않는 상품ㆍ용역을 판매하려는 경우에는 사전에
가맹본부에게 서면으로 통지하여 승인을 받아야 합니다. 그렇지 않을 경우 불이
익을 받을 수 있으므로 주의하여야 합니다."
BRD_20161241,autonomy.sources[3].section,Ⅴ
BRD_20161241,autonomy.sources[4].field,pricing_authority
BRD_20161241,autonomy.sources[4].quote,"3) 가맹점사업자의 가격 결정의 제한
(가) 가맹점 사업자가 판매하는 상품 또는 용역의 가격의 변동 등에 대하여 ‘가맹점
운영위원회(동행위원회)’를 통하여 전국 가맹점의 의사를 확인하고 협의하여
의사결정한 후 가격 등을 변경하거나, 또는 가맹점사업자가 판매하는 상품이
- 32 -
나 용역을 당사가 결정하여 가맹점사업자가 이에 따라 운영하도록 권장할 수
있습니다.
(나) 당사는 귀하가 판매하는 상품이나 용역의 가격을 정하여 이를 준수하도록
권장하고 있습니다."
BRD_20161241,autonomy.sources[4].section,Ⅴ
BRD_20161241,autonomy.sources[5].field,operating_hours
BRD_20161241,autonomy.sources[5].quote,"2) 영업시간 및 영업일수 제한
(가) 당사는 [BBQ]의 영업시간 및 영업일수를 제한하고 있습니다. 자세한 내용은
다음과 같습니다.
영업시간 영업일수 비고
가맹점 휴무 시 운영팀과 협의하고 사전에
11:00 ∼ 24:00 (13시간) 점포에 따라 다름
고객들에게 충분히 고지해야 한다."
BRD_20161241,autonomy.sources[5].section,Ⅴ
BRD_20161241,autonomy.sources[6].field,supplier_freedom
BRD_20161241,autonomy.sources[6].quote,"[당사는 [BBQ] 브랜드의 통일성을 유지하는데 필요한 물품을 가맹점사업자에게 공급
합니다. 이와 관련하여, 가맹점사업자는 당사의 공급제품의 품질과 동일하다는 서면
입증을 통해 당사의 사전 서면 승인을 받아 제품을 사입할 수 있으나, 사입으로 인
하여 품질기준을 준수하지 못한 경우에, 당사는 계약을 해지할 수 있으며, 품질이
동일하다는 것에 대한 입증책임은 가맹점사업자에게 있습니다.]"
BRD_20161241,autonomy.sources[6].section,Ⅴ
BRD_20161241,autonomy.sources[7].field,hq_inspection
BRD_20161241,autonomy.sources[7].quote,"(가) 당사는 Business Manager(경영지도요원, 품질관리요원, 모니터요원 등)를 통하여
귀하가 운영하는 가맹점포를 정기적으로 운영지도 하고 있으며 자세한 내용
은 다음과 같습니다.
운영지도 빈도 및
감독 절차 담당팀 비고
항목 시기
Q.C.S 담당자 매장 방문 → Q.C.S 점검 및 관리표
(품질, 청결, 작성 → 가맹점사업자 결과 공유 및 확인 → 수시방문 BM 및 관련부서
서비스) 서명"
BRD_20161241,autonomy.sources[7].section,Ⅶ
BRD_20161241,autonomy.sources[8].field,online_channel_freedom
BRD_20161241,autonomy.sources[8].quote,"공식 SNS 통한 전국 연중
E-쿠폰 증정 등 약 20백만원
행사 지원 패밀리 지속
(본사 100% 부담)"
BRD_20161241,autonomy.sources[8].section,Ⅴ
BRD_20161241,autonomy.sources[9].field,territory_protection
BRD_20161241,autonomy.sources[9].quote,"2) 영업지역 설정기준
당사는 영업지역을 다음과 같이 정하고 있습니다.
설정 기준 설정방법
4천세대를 기준으로 점포운영의 편의성 그리고 점포
예정지 상권의 상황(도로, 철도, 주요시설 등) 등을 종
가맹계약서 별지에 영업지역 표시
합적으로 감안하여 합리적으로 독립된 영업지역을 설정
(지도 별첨을 원칙으로 하며, 지도에는 각
합니다. 단, 배달을 주된 업으로 하지 않고 특정장소에
점을 연결한 선내에 독점적, 배타적 영업지
입점하여 내점고객에 판매를 주로 하는 매장 등(특화매
역을 부여한다.)
장 또는 특수상권)은 위 기준을 적용하지 않고 점포 특
성에 알맞게 영업지역을 설정 합니다.
※ 특화매장은 가맹본부가 임의대로 설치 가능하되, 특화매장의 영업지역은 지정된
장소에 국한하고 배달영업은 하지 않습니다."
BRD_20161241,autonomy.sources[9].section,Ⅳ
BRD_20161241,autonomy.summary,"영업시간은 11:00~24:00로 제한되며, 본사 지정 품목 사용이 의무화되어 있습니다. Q.C.S 점검을 수시로 진행하며, 위반 시 시정요구 및 계약 해지 사유가 될 수 있습니다."
BRD_20161241,overall_summary,"본 브랜드는 표준화된 운영 시스템을 갖추고 있으나, 필수구매 품목과 차액가맹금 등 상세 비용 구조가 비공개된 부분이 있으므로 상담 시 이를 구체적으로 확인하여 수익성을 분석하는 것이 좋습니다."
BRD_20161241,good_for[0],프랜차이즈 시스템을 선호하는 창업자
BRD_20161241,good_for[1],장기 운영을 고려하는 창업자
BRD_20161241,not_good_for[0],자율적인 메뉴 구성 및 사입을 원하는 창업자
BRD_20161241,not_good_for[1],영업시간 선택권이 중요한 창업자
BRD_20161241,doc_date,2025-10-22
BRD_20161241,check_points[0].field,필수구매 품목
BRD_20161241,check_points[0].action,"가맹 상담 시 필수구매 품목 리스트를 확인하고, 운영비 절감을 위해 사입 가능한 품목이 있는지 여쭤보시면 좋습니다."
BRD_20161241,check_points[0].finding,필수구매 품목의 구체적 내역이 정보공개서에 비공개로 기재되어 있습니다.
BRD_20161241,check_points[1].field,차액가맹금
BRD_20161241,check_points[1].action,가맹본부에 정보공개서 원본 제공을 요청하거나 상담 시 평균적인 원가율을 확인하여 수익성을 시뮬레이션해 보시면 좋습니다.
BRD_20161241,check_points[1].finding,차액가맹금 규모가 정보공개서에 비공개로 기재되어 있습니다.
BRD_20161241,check_points[2].field,인테리어 리뉴얼
BRD_20161241,check_points[2].action,향후 리뉴얼 발생 시 예상되는 본사 지원 규모와 구체적인 비용 정산 기준을 상담 시 확인해 보시면 좋습니다.
BRD_20161241,check_points[2].finding,리뉴얼 의무가 있으나 비용 분담 기준이 20~40%로 범위가 넓게 설정되어 있습니다.
